"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"FIN","Finland","T","Total","TOTAL","Total","1970","1970",4606304,,
"FIN","Finland","T","Total","TOTAL","Total","1971","1971",4612124,,
"FIN","Finland","T","Total","TOTAL","Total","1972","1972",4639656,,
"FIN","Finland","T","Total","TOTAL","Total","1973","1973",4666079,,
"FIN","Finland","T","Total","TOTAL","Total","1974","1974",4690575,,
"FIN","Finland","T","Total","TOTAL","Total","1975","1975",4711440,,
"FIN","Finland","T","Total","TOTAL","Total","1976","1976",4725665,,
"FIN","Finland","T","Total","TOTAL","Total","1977","1977",4738900,,
"FIN","Finland","T","Total","TOTAL","Total","1978","1978",4752527,,
"FIN","Finland","T","Total","TOTAL","Total","1979","1979",4764691,,
"FIN","Finland","T","Total","TOTAL","Total","1980","1980",4779537,,
"FIN","Finland","T","Total","TOTAL","Total","1981","1981",4799962,,
"FIN","Finland","T","Total","TOTAL","Total","1982","1982",4826931,,
"FIN","Finland","T","Total","TOTAL","Total","1983","1983",4855786,,
"FIN","Finland","T","Total","TOTAL","Total","1984","1984",4881806,,
"FIN","Finland","T","Total","TOTAL","Total","1985","1985",4902202,,
"FIN","Finland","T","Total","TOTAL","Total","1986","1986",4918150,,
"FIN","Finland","T","Total","TOTAL","Total","1987","1987",4932123,,
"FIN","Finland","T","Total","TOTAL","Total","1988","1988",4946487,,
"FIN","Finland","T","Total","TOTAL","Total","1989","1989",4964370,,
"FIN","Finland","T","Total","TOTAL","Total","1990","1990",4986433,,
"FIN","Finland","T","Total","TOTAL","Total","1991","1991",5013737,,
"FIN","Finland","T","Total","TOTAL","Total","1992","1992",5041990,,
"FIN","Finland","T","Total","TOTAL","Total","1993","1993",5066452,,
"FIN","Finland","T","Total","TOTAL","Total","1994","1994",5088324,,
"FIN","Finland","T","Total","TOTAL","Total","1995","1995",5107787,,
"FIN","Finland","T","Total","TOTAL","Total","1996","1996",5124573,,
"FIN","Finland","T","Total","TOTAL","Total","1997","1997",5139839,,
"FIN","Finland","T","Total","TOTAL","Total","1998","1998",5153499,,
"FIN","Finland","T","Total","TOTAL","Total","1999","1999",5165470,,
"FIN","Finland","T","Total","TOTAL","Total","2000","2000",5176203,,
"FIN","Finland","T","Total","TOTAL","Total","2001","2001",5188005,,
"FIN","Finland","T","Total","TOTAL","Total","2002","2002",5200598,,
"FIN","Finland","T","Total","TOTAL","Total","2003","2003",5213010,,
"FIN","Finland","T","Total","TOTAL","Total","2004","2004",5228173,,
"FIN","Finland","T","Total","TOTAL","Total","2005","2005",5246100,,
"FIN","Finland","T","Total","TOTAL","Total","2006","2006",5266266,,
"FIN","Finland","T","Total","TOTAL","Total","2007","2007",5288719,,
"FIN","Finland","T","Total","TOTAL","Total","2008","2008",5313398,,
"FIN","Finland","T","Total","TOTAL","Total","2009","2009",5338867,,
"FIN","Finland","T","Total","TOTAL","Total","2010","2010",5363341,,
"FIN","Finland","T","Total","TOTAL","Total","2011","2011",5388272,,
"FIN","Finland","T","Total","TOTAL","Total","2012","2012",5413967,,
"FIN","Finland","T","Total","TOTAL","Total","2013","2013",5438975,,
"FIN","Finland","T","Total","TOTAL","Total","2014","2014",5461507,,
"FIN","Finland","T","Total","TOTAL","Total","2015","2015",5479528,,
"FIN","Finland","T","Total","TOTAL","Total","2016","2016",5495297,,
"FIN","Finland","T","Total","TOTAL","Total","2017","2017",5508209,,
"FIN","Finland","T","Total","TOTAL","Total","2018","2018",5515525,,
"FIN","Finland","T","Total","TOTAL","Total","2019","2019",5521605,,
"FIN","Finland","T","Total","TOTAL","Total","2020","2020",5529545,,
"FIN","Finland","T","Total","TOTAL","Total","2021","2021",5541020,,
"FIN","Finland","T","Total","TOTAL","Total","2022","2022",5556108,,
"FRA","France","T","Total","TOTAL","Total","1960","1960",45684228,,
"FRA","France","T","Total","TOTAL","Total","1961","1961",46162831,,
"FRA","France","T","Total","TOTAL","Total","1962","1962",46997707,,
"FRA","France","T","Total","TOTAL","Total","1963","1963",47816220,,
"FRA","France","T","Total","TOTAL","Total","1964","1964",48310410,,
"FRA","France","T","Total","TOTAL","Total","1965","1965",48757799,,
"FRA","France","T","Total","TOTAL","Total","1966","1966",49163665,,
"FRA","France","T","Total","TOTAL","Total","1967","1967",49548302,,
"FRA","France","T","Total","TOTAL","Total","1968","1968",49915403,,
"FRA","France","T","Total","TOTAL","Total","1969","1969",50317983,,
"FRA","France","T","Total","TOTAL","Total","1970","1970",50772222,,
"FRA","France","T","Total","TOTAL","Total","1971","1971",51251098,,
"FRA","France","T","Total","TOTAL","Total","1972","1972",51700913,,
"FRA","France","T","Total","TOTAL","Total","1973","1973",52118300,,
"FRA","France","T","Total","TOTAL","Total","1974","1974",52460358,,
"FRA","France","T","Total","TOTAL","Total","1975","1975",52699171,,
"FRA","France","T","Total","TOTAL","Total","1976","1976",52908675,,
"FRA","France","T","Total","TOTAL","Total","1977","1977",53145280,,
"FRA","France","T","Total","TOTAL","Total","1978","1978",53376322,,
"FRA","France","T","Total","TOTAL","Total","1979","1979",53606226,,
"FRA","France","T","Total","TOTAL","Total","1980","1980",53880012,,
"FRA","France","T","Total","TOTAL","Total","1981","1981",54181806,,
"FRA","France","T","Total","TOTAL","Total","1982","1982",54492495,,
"FRA","France","T","Total","TOTAL","Total","1983","1983",54772418,,
"FRA","France","T","Total","TOTAL","Total","1984","1984",55026074,,
"FRA","France","T","Total","TOTAL","Total","1985","1985",55284271,,
"FRA","France","T","Total","TOTAL","Total","1986","1986",55546504,,
"FRA","France","T","Total","TOTAL","Total","1987","1987",55823956,,
"FRA","France","T","Total","TOTAL","Total","1988","1988",56117974,,
"FRA","France","T","Total","TOTAL","Total","1989","1989",56423411,,
"FRA","France","T","Total","TOTAL","Total","1990","1990",56708826,,
"FRA","France","T","Total","TOTAL","Total","1991","1991",58425681,,
"FRA","France","T","Total","TOTAL","Total","1992","1992",58711615,,
"FRA","France","T","Total","TOTAL","Total","1993","1993",58961049,,
"FRA","France","T","Total","TOTAL","Total","1994","1994",59175335,,
"FRA","France","T","Total","TOTAL","Total","1995","1995",59383991,,
"FRA","France","T","Total","TOTAL","Total","1996","1996",59589289,,
"FRA","France","T","Total","TOTAL","Total","1997","1997",59795263,,
"FRA","France","T","Total","TOTAL","Total","1998","1998",60011008,,
"FRA","France","T","Total","TOTAL","Total","1999","1999",60315406,,
"FRA","France","T","Total","TOTAL","Total","2000","2000",60724780,,
"FRA","France","T","Total","TOTAL","Total","2001","2001",61163237,,
"FRA","France","T","Total","TOTAL","Total","2002","2002",61604550,,
"FRA","France","T","Total","TOTAL","Total","2003","2003",62037544,,
"FRA","France","T","Total","TOTAL","Total","2004","2004",62490800,,
"FRA","France","T","Total","TOTAL","Total","2005","2005",62958328,,
"FRA","France","T","Total","TOTAL","Total","2006","2006",63393406,,
"FRA","France","T","Total","TOTAL","Total","2007","2007",63781275,,
"FRA","France","T","Total","TOTAL","Total","2008","2008",64133174,,
"FRA","France","T","Total","TOTAL","Total","2009","2009",64458715,,
"FRA","France","T","Total","TOTAL","Total","2010","2010",64773169,,
"FRA","France","T","Total","TOTAL","Total","2011","2011",65087317,,
"FRA","France","T","Total","TOTAL","Total","2012","2012",65402998,,
"FRA","France","T","Total","TOTAL","Total","2013","2013",65735961,,
"FRA","France","T","Total","TOTAL","Total","2014","2014",66276671,,
"FRA","France","T","Total","TOTAL","Total","2015","2015",66512558,,
"FRA","France","T","Total","TOTAL","Total","2016","2016",66688563,,
"FRA","France","T","Total","TOTAL","Total","2017","2017",66883314,,
"FRA","France","T","Total","TOTAL","Total","2018","2018",67125071,,
"FRA","France","T","Total","TOTAL","Total","2019","2019",67349922,,
"FRA","France","T","Total","TOTAL","Total","2020","2020",67538482,,
"FRA","France","T","Total","TOTAL","Total","2021","2021",67738863,,
"FRA","France","T","Total","TOTAL","Total","2022","2022",67942590,,
"DEU","Germany","T","Total","TOTAL","Total","1960","1960",72814897,,
"DEU","Germany","T","Total","TOTAL","Total","1961","1961",73377631,,
"DEU","Germany","T","Total","TOTAL","Total","1962","1962",74025787,,
"DEU","Germany","T","Total","TOTAL","Total","1963","1963",74714356,,
"DEU","Germany","T","Total","TOTAL","Total","1964","1964",75318338,,
"DEU","Germany","T","Total","TOTAL","Total","1965","1965",75963697,,
"DEU","Germany","T","Total","TOTAL","Total","1966","1966",76600311,,
"DEU","Germany","T","Total","TOTAL","Total","1967","1967",76951342,,
"DEU","Germany","T","Total","TOTAL","Total","1968","1968",77294310,,
"DEU","Germany","T","Total","TOTAL","Total","1969","1969",77909681,,
"DEU","Germany","T","Total","TOTAL","Total","1970","1970",78169285,,
"DEU","Germany","T","Total","TOTAL","Total","1971","1971",78312838,,
"DEU","Germany","T","Total","TOTAL","Total","1972","1972",78688450,,
"DEU","Germany","T","Total","TOTAL","Total","1973","1973",78936672,,
"DEU","Germany","T","Total","TOTAL","Total","1974","1974",78967429,,
"DEU","Germany","T","Total","TOTAL","Total","1975","1975",78673555,,
"DEU","Germany","T","Total","TOTAL","Total","1976","1976",78336948,,
"DEU","Germany","T","Total","TOTAL","Total","1977","1977",78159813,,
"DEU","Germany","T","Total","TOTAL","Total","1978","1978",78091821,,
"DEU","Germany","T","Total","TOTAL","Total","1979","1979",78126353,,
"DEU","Germany","T","Total","TOTAL","Total","1980","1980",78288576,,
"DEU","Germany","T","Total","TOTAL","Total","1981","1981",78407904,,
"DEU","Germany","T","Total","TOTAL","Total","1982","1982",78333354,,
"DEU","Germany","T","Total","TOTAL","Total","1983","1983",78128284,,
"DEU","Germany","T","Total","TOTAL","Total","1984","1984",77858682,,
"DEU","Germany","T","Total","TOTAL","Total","1985","1985",77684878,,
"DEU","Germany","T","Total","TOTAL","Total","1986","1986",77720438,,
"DEU","Germany","T","Total","TOTAL","Total","1987","1987",77839920,,
"DEU","Germany","T","Total","TOTAL","Total","1988","1988",78144617,,
"DEU","Germany","T","Total","TOTAL","Total","1989","1989",78751284,,
"DEU","Germany","T","Total","TOTAL","Total","1990","1990",79433034,,
"DEU","Germany","T","Total","TOTAL","Total","1991","1991",80013901,,
"DEU","Germany","T","Total","TOTAL","Total","1992","1992",80624601,,
"DEU","Germany","T","Total","TOTAL","Total","1993","1993",81156368,,
"DEU","Germany","T","Total","TOTAL","Total","1994","1994",81438346,,
"DEU","Germany","T","Total","TOTAL","Total","1995","1995",81678046,,
"DEU","Germany","T","Total","TOTAL","Total","1996","1996",81914834,,
"DEU","Germany","T","Total","TOTAL","Total","1997","1997",82034775,,
"DEU","Germany","T","Total","TOTAL","Total","1998","1998",82047197,,
"DEU","Germany","T","Total","TOTAL","Total","1999","1999",82100243,,
"DEU","Germany","T","Total","TOTAL","Total","2000","2000",82211501,,
"DEU","Germany","T","Total","TOTAL","Total","2001","2001",82349926,,
"DEU","Germany","T","Total","TOTAL","Total","2002","2002",82488493,,
"DEU","Germany","T","Total","TOTAL","Total","2003","2003",82534175,,
"DEU","Germany","T","Total","TOTAL","Total","2004","2004",82516268,,
"DEU","Germany","T","Total","TOTAL","Total","2005","2005",82469421,,
"DEU","Germany","T","Total","TOTAL","Total","2006","2006",82376447,,
"DEU","Germany","T","Total","TOTAL","Total","2007","2007",82266373,,
"DEU","Germany","T","Total","TOTAL","Total","2008","2008",82110097,,
"DEU","Germany","T","Total","TOTAL","Total","2009","2009",81902308,,
"DEU","Germany","T","Total","TOTAL","Total","2010","2010",81776936,,
"DEU","Germany","T","Total","TOTAL","Total","2011","2011",80274981,,
"DEU","Germany","T","Total","TOTAL","Total","2012","2012",80425826,,
"DEU","Germany","T","Total","TOTAL","Total","2013","2013",80645605,,
"DEU","Germany","T","Total","TOTAL","Total","2014","2014",80982495,,
"DEU","Germany","T","Total","TOTAL","Total","2015","2015",81686608,,
"DEU","Germany","T","Total","TOTAL","Total","2016","2016",82348669,,
"DEU","Germany","T","Total","TOTAL","Total","2017","2017",82657000,,
"DEU","Germany","T","Total","TOTAL","Total","2018","2018",82905788,,
"DEU","Germany","T","Total","TOTAL","Total","2019","2019",83092956,,
"DEU","Germany","T","Total","TOTAL","Total","2020","2020",83160877,,
"DEU","Germany","T","Total","TOTAL","Total","2021","2021",83196076,,
"DEU","Germany","T","Total","TOTAL","Total","2022","2022",83797987,,
"GRC","Greece","T","Total","TOTAL","Total","1960","1960",8327405,,
"GRC","Greece","T","Total","TOTAL","Total","1961","1961",8398050,,
"GRC","Greece","T","Total","TOTAL","Total","1962","1962",8448233,,
"GRC","Greece","T","Total","TOTAL","Total","1963","1963",8479625,,
"GRC","Greece","T","Total","TOTAL","Total","1964","1964",8510429,,
"GRC","Greece","T","Total","TOTAL","Total","1965","1965",8550333,,
"GRC","Greece","T","Total","TOTAL","Total","1966","1966",8613651,,
"GRC","Greece","T","Total","TOTAL","Total","1967","1967",8716441,,
"GRC","Greece","T","Total","TOTAL","Total","1968","1968",8740765,,
"GRC","Greece","T","Total","TOTAL","Total","1969","1969",8772764,,
"GRC","Greece","T","Total","TOTAL","Total","1970","1970",8792806,,
"GRC","Greece","T","Total","TOTAL","Total","1971","1971",8831036,,
"GRC","Greece","T","Total","TOTAL","Total","1972","1972",8888628,,
"GRC","Greece","T","Total","TOTAL","Total","1973","1973",8929086,,
"GRC","Greece","T","Total","TOTAL","Total","1974","1974",8962023,,
"GRC","Greece","T","Total","TOTAL","Total","1975","1975",9046542,,
"GRC","Greece","T","Total","TOTAL","Total","1976","1976",9167190,,
"GRC","Greece","T","Total","TOTAL","Total","1977","1977",9308479,,
"GRC","Greece","T","Total","TOTAL","Total","1978","1978",9429959,,
"GRC","Greece","T","Total","TOTAL","Total","1979","1979",9548258,,
"GRC","Greece","T","Total","TOTAL","Total","1980","1980",9642505,,
"GRC","Greece","T","Total","TOTAL","Total","1981","1981",9729350,,
"GRC","Greece","T","Total","TOTAL","Total","1982","1982",9789513,,
"GRC","Greece","T","Total","TOTAL","Total","1983","1983",9846627,,
"GRC","Greece","T","Total","TOTAL","Total","1984","1984",9895801,,
"GRC","Greece","T","Total","TOTAL","Total","1985","1985",9934294,,
"GRC","Greece","T","Total","TOTAL","Total","1986","1986",9967264,,
"GRC","Greece","T","Total","TOTAL","Total","1987","1987",10000644,,
"GRC","Greece","T","Total","TOTAL","Total","1988","1988",10037037,,
"GRC","Greece","T","Total","TOTAL","Total","1989","1989",10089550,,
"GRC","Greece","T","Total","TOTAL","Total","1990","1990",10196801,,
"GRC","Greece","T","Total","TOTAL","Total","1991","1991",10319928,,
"GRC","Greece","T","Total","TOTAL","Total","1992","1992",10399058,,
"GRC","Greece","T","Total","TOTAL","Total","1993","1993",10460409,,
"GRC","Greece","T","Total","TOTAL","Total","1994","1994",10512924,,
"GRC","Greece","T","Total","TOTAL","Total","1995","1995",10562160,,
"GRC","Greece","T","Total","TOTAL","Total","1996","1996",10608801,,
"GRC","Greece","T","Total","TOTAL","Total","1997","1997",10661264,,
"GRC","Greece","T","Total","TOTAL","Total","1998","1998",10720507,,
"GRC","Greece","T","Total","TOTAL","Total","1999","1999",10761698,,
"GRC","Greece","T","Total","TOTAL","Total","2000","2000",10805806,,
"GRC","Greece","T","Total","TOTAL","Total","2001","2001",10862129,,
"GRC","Greece","T","Total","TOTAL","Total","2002","2002",10902022,,
"GRC","Greece","T","Total","TOTAL","Total","2003","2003",10928072,,
"GRC","Greece","T","Total","TOTAL","Total","2004","2004",10955142,,
"GRC","Greece","T","Total","TOTAL","Total","2005","2005",10987316,,
"GRC","Greece","T","Total","TOTAL","Total","2006","2006",11020366,,
"GRC","Greece","T","Total","TOTAL","Total","2007","2007",11048466,,
"GRC","Greece","T","Total","TOTAL","Total","2008","2008",11077839,,
"GRC","Greece","T","Total","TOTAL","Total","2009","2009",11107017,,
"GRC","Greece","T","Total","TOTAL","Total","2010","2010",11121344,,
"GRC","Greece","T","Total","TOTAL","Total","2011","2011",11104900,,
"GRC","Greece","T","Total","TOTAL","Total","2012","2012",11045010,,
"GRC","Greece","T","Total","TOTAL","Total","2013","2013",10965209,,
"GRC","Greece","T","Total","TOTAL","Total","2014","2014",10892415,,
"GRC","Greece","T","Total","TOTAL","Total","2015","2015",10820883,,
"GRC","Greece","T","Total","TOTAL","Total","2016","2016",10775966,,
"GRC","Greece","T","Total","TOTAL","Total","2017","2017",10754679,,
"GRC","Greece","T","Total","TOTAL","Total","2018","2018",10732877,,
"GRC","Greece","T","Total","TOTAL","Total","2019","2019",10721584,,
"GRC","Greece","T","Total","TOTAL","Total","2020","2020",10698597,,
"GRC","Greece","T","Total","TOTAL","Total","2021","2021",10569211,,
"GRC","Greece","T","Total","TOTAL","Total","2022","2022",10361270,,
"HUN","Hungary","T","Total","TOTAL","Total","1960","1960",9983514,,
"HUN","Hungary","T","Total","TOTAL","Total","1961","1961",10027958,,
"HUN","Hungary","T","Total","TOTAL","Total","1962","1962",10060823,,
"HUN","Hungary","T","Total","TOTAL","Total","1963","1963",10087948,,
"HUN","Hungary","T","Total","TOTAL","Total","1964","1964",10119834,,
"HUN","Hungary","T","Total","TOTAL","Total","1965","1965",10147932,,
"HUN","Hungary","T","Total","TOTAL","Total","1966","1966",10178653,,
"HUN","Hungary","T","Total","TOTAL","Total","1967","1967",10216607,,
"HUN","Hungary","T","Total","TOTAL","Total","1968","1968",10255807,,
"HUN","Hungary","T","Total","TOTAL","Total","1969","1969",10298722,,
